k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;classification
P_H1;P_C4;75;67;25;500;64;16;512;0;0
P_H1;P_E6;75;5190;25;514;64;16;512;0;1
P_H1;R_J4;75;125;25;34;64;16;512;4096;0
P_H1;R_A1;75;6002;25;258;64;32;512;0;0
P_H1;S_J6;75;66;25;258;64;24;512;16;0
P_H1;S_I1;75;66;25;258;64;16;512;0;0
P_H1;R_J7;75;125;25;34;64;16;512;4096;0
P_H1;S_I2;75;66;25;258;64;18;512;0;0
P_H1;S_L1;75;258;25;130;64;32;512;512;0
P_H1;R_A2;75;10002;25;258;64;26;512;0;0
P_H1;R_B2;75;4098;25;33;64;28;512;0;1
P_H1;P_C1;75;66;25;514;64;19;512;4096;0
P_H1;S_K5;75;514;25;258;64;20;512;4224;1
S_M1;P_C4;67;67;258;500;59;16;0;0;0
S_M1;P_E6;67;5190;258;514;59;16;0;0;0
S_M1;R_A1;67;6002;258;258;59;32;0;0;0
S_M1;S_J6;67;66;258;258;59;24;0;16;1
S_M1;S_I2;67;66;258;258;59;18;0;0;1
S_M1;S_L1;67;258;258;130;59;32;0;512;1
S_M1;R_A2;67;10002;258;258;59;26;0;0;0
S_M1;R_B2;67;4098;258;33;59;28;0;0;0
S_M1;P_C1;67;66;258;514;59;19;0;4096;0
S_M1;S_K5;67;514;258;258;59;20;0;4224;0
P_F1;S_J1;130;66;258;258;24;31;0;0;0
P_F1;P_E4;130;16387;258;514;24;16;0;16;0
P_F1;P_C4;130;67;258;500;24;16;0;0;0
P_F1;P_E6;130;5190;258;514;24;16;0;0;1
P_F1;R_J4;130;125;258;34;24;16;0;4096;1
P_F1;R_A1;130;6002;258;258;24;32;0;0;0
P_F1;S_J6;130;66;258;258;24;24;0;16;0
P_F1;S_I1;130;66;258;258;24;16;0;0;0
P_F1;R_J7;130;125;258;34;24;16;0;4096;1
P_F1;S_I2;130;66;258;258;24;18;0;0;0
P_F1;R_A2;130;10002;258;258;24;26;0;0;0
P_F1;R_B2;130;4098;258;33;24;28;0;0;1
P_F1;P_C1;130;66;258;514;24;19;0;4096;0
P_F1;S_K5;130;514;258;258;24;20;0;4224;0
P_G3;P_C4;188;67;37;500;40;16;0;0;1
P_G3;P_E6;188;5190;37;514;40;16;0;0;1
P_G3;R_J4;188;125;37;34;40;16;0;4096;0
P_G3;R_A1;188;6002;37;258;40;32;0;0;0
P_G3;S_J6;188;66;37;258;40;24;0;16;1
P_G3;R_J7;188;125;37;34;40;16;0;4096;0
P_G3;S_I2;188;66;37;258;40;18;0;0;1
P_G3;R_A2;188;10002;37;258;40;26;0;0;0
P_G3;R_B2;188;4098;37;33;40;28;0;0;1
S_O1;S_P15;258;110;66;130;59;30;512;0;0
S_O1;S_P4;258;34;66;130;59;60;512;0;0
S_O1;S_E4;258;17;66;21;59;64;512;4352;0
S_O1;S_P38;258;34;66;130;59;54;512;0;0
S_O1;S_P16;258;110;66;130;59;35;512;0;0
S_O1;S_P37;258;34;66;130;59;64;512;0;0
S_O1;S_D3;258;130;66;66;59;62;512;4608;0
S_O1;S_P22;258;110;66;130;59;64;512;0;0
S_O1;S_D5;258;130;66;66;59;62;512;4608;0
S_O1;S_P40;258;34;66;130;59;64;512;0;0
S_O1;S_P19;258;110;66;130;59;38;512;0;0
S_O1;S_O3;258;258;66;66;59;32;512;0;0
S_O1;S_P9;258;110;66;130;59;64;512;0;0
P_E8;S_P15;2596;110;258;130;41;30;4484;0;1
P_E8;S_P4;2596;34;258;130;41;60;4484;0;1
P_E8;S_P5;2596;110;258;130;41;52;4484;0;0
P_E8;S_E2;2596;17;258;21;41;64;4484;4352;0
P_E8;S_E4;2596;17;258;21;41;64;4484;4352;1
P_E8;S_P38;2596;34;258;130;41;54;4484;0;1
P_E8;S_P16;2596;110;258;130;41;35;4484;0;1
P_E8;S_P37;2596;34;258;130;41;64;4484;0;1
P_E8;S_D3;2596;130;258;66;41;62;4484;4608;0
P_E8;S_P22;2596;110;258;130;41;64;4484;0;1
P_E8;S_D5;2596;130;258;66;41;62;4484;4608;1
P_E8;S_P40;2596;34;258;130;41;64;4484;0;1
P_E8;S_P19;2596;110;258;130;41;38;4484;0;1
P_E8;S_O3;2596;258;258;66;41;32;4484;0;1
P_E8;S_P9;2596;110;258;130;41;64;4484;0;0
R_D2;S_P15;22;110;194;130;48;30;8728;0;0
R_D2;S_P4;22;34;194;130;48;60;8728;0;1
R_D2;S_E2;22;17;194;21;48;64;8728;4352;1
R_D2;S_E4;22;17;194;21;48;64;8728;4352;1
R_D2;S_P38;22;34;194;130;48;54;8728;0;0
R_D2;S_D3;22;130;194;66;48;62;8728;4608;1
R_D2;S_D5;22;130;194;66;48;62;8728;4608;1
R_D2;S_O3;22;258;194;66;48;32;8728;0;0
R_D2;S_P9;22;110;194;130;48;64;8728;0;0
P_D1;S_P15;271;110;122;130;53;30;0;0;0
P_D1;S_P4;271;34;122;130;53;60;0;0;0
P_D1;S_P5;271;110;122;130;53;52;0;0;1
P_D1;S_E2;271;17;122;21;53;64;0;4352;0
P_D1;S_E4;271;17;122;21;53;64;0;4352;0
P_D1;S_P38;271;34;122;130;53;54;0;0;0
P_D1;S_P16;271;110;122;130;53;35;0;0;0
P_D1;S_P37;271;34;122;130;53;64;0;0;0
P_D1;S_D3;271;130;122;66;53;62;0;4608;0
P_D1;S_P22;271;110;122;130;53;64;0;0;0
P_D1;S_D5;271;130;122;66;53;62;0;4608;0
P_D1;S_P40;271;34;122;130;53;64;0;0;0
P_D1;S_P19;271;110;122;130;53;38;0;0;0
P_D1;S_O3;271;258;122;66;53;32;0;0;0
P_D1;S_P9;271;110;122;130;53;64;0;0;0
P_E2;S_P15;2596;110;258;130;28;30;4160;0;0
P_E2;S_P4;2596;34;258;130;28;60;4160;0;0
P_E2;S_P5;2596;110;258;130;28;52;4160;0;0
P_E2;S_E2;2596;17;258;21;28;64;4160;4352;0
P_E2;S_E4;2596;17;258;21;28;64;4160;4352;0
P_E2;S_P38;2596;34;258;130;28;54;4160;0;0
P_E2;S_P16;2596;110;258;130;28;35;4160;0;1
P_E2;S_P37;2596;34;258;130;28;64;4160;0;0
P_E2;S_D3;2596;130;258;66;28;62;4160;4608;0
P_E2;S_P22;2596;110;258;130;28;64;4160;0;1
P_E2;S_D5;2596;130;258;66;28;62;4160;4608;0
P_E2;S_P40;2596;34;258;130;28;64;4160;0;0
P_E2;S_P19;2596;110;258;130;28;38;4160;0;1
P_E2;S_O3;2596;258;258;66;28;32;4160;0;0
P_E2;S_P9;2596;110;258;130;28;64;4160;0;1
P_I1;S_P15;767;110;194;130;30;30;0;0;0
P_I1;S_P4;767;34;194;130;30;60;0;0;0
P_I1;S_P5;767;110;194;130;30;52;0;0;0
P_I1;S_E2;767;17;194;21;30;64;0;4352;0
P_I1;S_E4;767;17;194;21;30;64;0;4352;0
P_I1;S_P38;767;34;194;130;30;54;0;0;0
P_I1;S_P16;767;110;194;130;30;35;0;0;1
P_I1;S_P37;767;34;194;130;30;64;0;0;0
P_I1;S_D3;767;130;194;66;30;62;0;4608;0
P_I1;S_P22;767;110;194;130;30;64;0;0;0
P_I1;S_D5;767;130;194;66;30;62;0;4608;0
P_I1;S_P40;767;34;194;130;30;64;0;0;0
P_I1;S_P19;767;110;194;130;30;38;0;0;1
P_I1;S_O3;767;258;194;66;30;32;0;0;0
P_I1;S_P9;767;110;194;130;30;64;0;0;1
P_J1;S_P15;35;110;37;130;33;30;0;0;1
P_J1;S_P4;35;34;37;130;33;60;0;0;1
P_J1;S_P5;35;110;37;130;33;52;0;0;0
P_J1;S_E2;35;17;37;21;33;64;0;4352;1
P_J1;S_E4;35;17;37;21;33;64;0;4352;1
P_J1;S_P38;35;34;37;130;33;54;0;0;1
P_J1;S_P37;35;34;37;130;33;64;0;0;1
P_J1;S_D3;35;130;37;66;33;62;0;4608;0
P_J1;S_P22;35;110;37;130;33;64;0;0;1
P_J1;S_D5;35;130;37;66;33;62;0;4608;0
P_J1;S_O3;35;258;37;66;33;32;0;0;1
P_J1;S_P9;35;110;37;130;33;64;0;0;0
R_H1;S_P15;173;110;33;130;39;30;3072;0;0
R_H1;S_P4;173;34;33;130;39;60;3072;0;0
R_H1;S_P5;173;110;33;130;39;52;3072;0;0
R_H1;S_E2;173;17;33;21;39;64;3072;4352;0
R_H1;S_E4;173;17;33;21;39;64;3072;4352;0
R_H1;S_P38;173;34;33;130;39;54;3072;0;0
R_H1;S_P16;173;110;33;130;39;35;3072;0;0
R_H1;S_P37;173;34;33;130;39;64;3072;0;0
R_H1;S_D3;173;130;33;66;39;62;3072;4608;0
R_H1;S_P22;173;110;33;130;39;64;3072;0;0
R_H1;S_D5;173;130;33;66;39;62;3072;4608;0
R_H1;S_P40;173;34;33;130;39;64;3072;0;0
R_H1;S_P19;173;110;33;130;39;38;3072;0;0
R_H1;S_O3;173;258;33;66;39;32;3072;0;0
R_H1;S_P9;173;110;33;130;39;64;3072;0;0
R_I1;S_P15;1026;110;258;130;58;30;16;0;1
R_I1;S_P4;1026;34;258;130;58;60;16;0;1
R_I1;S_E2;1026;17;258;21;58;64;16;4352;1
R_I1;S_E4;1026;17;258;21;58;64;16;4352;1
R_I1;S_P38;1026;34;258;130;58;54;16;0;0
R_I1;S_P16;1026;110;258;130;58;35;16;0;1
R_I1;S_D3;1026;130;258;66;58;62;16;4608;0
R_I1;S_P22;1026;110;258;130;58;64;16;0;1
R_I1;S_D5;1026;130;258;66;58;62;16;4608;0
R_I1;S_P40;1026;34;258;130;58;64;16;0;1
R_I1;S_P19;1026;110;258;130;58;38;16;0;1
R_I1;S_O3;1026;258;258;66;58;32;16;0;0
R_I1;S_P9;1026;110;258;130;58;64;16;0;0
P_H1;S_P15;75;110;25;130;64;30;512;0;1
P_H1;S_P4;75;34;25;130;64;60;512;0;1
P_H1;S_P5;75;110;25;130;64;52;512;0;0
P_H1;S_E2;75;17;25;21;64;64;512;4352;0
P_H1;S_E4;75;17;25;21;64;64;512;4352;0
P_H1;S_P38;75;34;25;130;64;54;512;0;1
P_H1;S_P16;75;110;25;130;64;35;512;0;0
P_H1;S_P37;75;34;25;130;64;64;512;0;1
P_H1;S_D3;75;130;25;66;64;62;512;4608;0
P_H1;S_P22;75;110;25;130;64;64;512;0;0
P_H1;S_D5;75;130;25;66;64;62;512;4608;0
P_H1;S_P40;75;34;25;130;64;64;512;0;1
P_H1;S_P19;75;110;25;130;64;38;512;0;0
P_H1;S_O3;75;258;25;66;64;32;512;0;0
P_H1;S_P9;75;110;25;130;64;64;512;0;0
S_M1;S_P15;67;110;258;130;59;30;0;0;0
S_M1;S_P4;67;34;258;130;59;60;0;0;0
S_M1;S_P5;67;110;258;130;59;52;0;0;0
S_M1;S_E2;67;17;258;21;59;64;0;4352;0
S_M1;S_E4;67;17;258;21;59;64;0;4352;0
S_M1;S_P38;67;34;258;130;59;54;0;0;0
S_M1;S_P16;67;110;258;130;59;35;0;0;1
S_M1;S_P37;67;34;258;130;59;64;0;0;0
S_M1;S_D5;67;130;258;66;59;62;0;4608;0
S_M1;S_P40;67;34;258;130;59;64;0;0;0
S_M1;S_P19;67;110;258;130;59;38;0;0;1
S_M1;S_O3;67;258;258;66;59;32;0;0;0
S_M1;S_P9;67;110;258;130;59;64;0;0;1
P_F1;S_P4;130;34;258;130;24;60;0;0;1
P_F1;S_P5;130;110;258;130;24;52;0;0;0
P_F1;S_E2;130;17;258;21;24;64;0;4352;0
P_F1;S_E4;130;17;258;21;24;64;0;4352;0
P_F1;S_P38;130;34;258;130;24;54;0;0;1
P_F1;S_P37;130;34;258;130;24;64;0;0;1
P_F1;S_D3;130;130;258;66;24;62;0;4608;0
P_F1;S_P22;130;110;258;130;24;64;0;0;0
P_F1;S_D5;130;130;258;66;24;62;0;4608;0
P_F1;S_P40;130;34;258;130;24;64;0;0;1
P_F1;S_P19;130;110;258;130;24;38;0;0;0
P_F1;S_O3;130;258;258;66;24;32;0;0;0
P_F1;S_P9;130;110;258;130;24;64;0;0;0
P_G3;S_P4;188;34;37;130;40;60;0;0;1
P_G3;S_E2;188;17;37;21;40;64;0;4352;1
P_G3;S_E4;188;17;37;21;40;64;0;4352;1
P_G3;S_P38;188;34;37;130;40;54;0;0;0
P_G3;S_D3;188;130;37;66;40;62;0;4608;0
P_G3;S_P22;188;110;37;130;40;64;0;0;1
P_G3;S_D5;188;130;37;66;40;62;0;4608;1
P_G3;S_P40;188;34;37;130;40;64;0;0;0
P_G3;S_O3;188;258;37;66;40;32;0;0;1
P_G3;S_P9;188;110;37;130;40;64;0;0;1
S_J1;R_N1;66;3;258;18;31;53;0;1024;1
S_J1;P_K1;66;3;258;258;31;33;0;13312;1
S_J1;R_T1;66;10;258;130;31;16;0;0;1
S_J1;S_O2;66;3;258;3;31;16;0;0;0
S_J1;S_O4;66;3;258;66;31;55;0;776;0
S_J1;R_E2;66;3;258;514;31;17;0;0;1
S_J1;R_P1;66;4;258;34;31;94;0;0;0
P_E4;R_S3;16387;4;514;514;16;26;16;16;0
P_E4;R_S4;16387;4;514;514;16;16;16;0;0
P_E4;S_O4;16387;3;514;66;16;55;16;776;0
P_E4;R_P1;16387;4;514;34;16;94;16;0;0
P_C4;S_O5;67;3;500;66;16;16;0;0;1
P_C4;R_N1;67;3;500;18;16;53;0;1024;1
P_C4;P_K1;67;3;500;258;16;33;0;13312;1
P_C4;S_K4;67;10;500;258;16;16;0;16;1
P_C4;S_K1;67;10;500;258;16;17;0;2048;1
P_C4;R_T1;67;10;500;130;16;16;0;0;0
P_C4;S_J5;67;3;500;258;16;16;0;0;1
P_C4;S_O2;67;3;500;3;16;16;0;0;1
P_C4;S_O4;67;3;500;66;16;55;0;776;0
P_C4;R_E2;67;3;500;514;16;17;0;0;1
P_C4;R_P1;67;4;500;34;16;94;0;0;0
P_E6;S_O5;5190;3;514;66;16;16;0;0;1
P_E6;R_N1;5190;3;514;18;16;53;0;1024;1
P_E6;R_S3;5190;4;514;514;16;26;0;16;1
P_E6;R_T1;5190;10;514;130;16;16;0;0;1
P_E6;R_S4;5190;4;514;514;16;16;0;0;1
P_E6;S_L8;5190;10;514;130;16;56;0;0;1
P_E6;S_O2;5190;3;514;3;16;16;0;0;1
P_E6;S_O4;5190;3;514;66;16;55;0;776;0
P_E6;R_P1;5190;4;514;34;16;94;0;0;1
R_J4;S_O5;125;3;34;66;16;16;4096;0;1
R_J4;R_N1;125;3;34;18;16;53;4096;1024;1
R_J4;R_S3;125;4;34;514;16;26;4096;16;1
R_J4;P_K1;125;3;34;258;16;33;4096;13312;1
R_J4;S_K4;125;10;34;258;16;16;4096;16;1
R_J4;S_K1;125;10;34;258;16;17;4096;2048;1
R_J4;R_T1;125;10;34;130;16;16;4096;0;1
R_J4;R_S4;125;4;34;514;16;16;4096;0;1
R_J4;S_L8;125;10;34;130;16;56;4096;0;1
R_J4;S_J5;125;3;34;258;16;16;4096;0;1
R_J4;S_O2;125;3;34;3;16;16;4096;0;1
R_J4;S_O4;125;3;34;66;16;55;4096;776;0
R_J4;R_E2;125;3;34;514;16;17;4096;0;1
R_J4;R_P1;125;4;34;34;16;94;4096;0;1
R_A1;S_O5;6002;3;258;66;32;16;0;0;0
R_A1;R_N1;6002;3;258;18;32;53;0;1024;1
R_A1;S_J4;6002;3;258;258;32;18;0;0;1
R_A1;R_S3;6002;4;258;514;32;26;0;16;1
R_A1;P_K1;6002;3;258;258;32;33;0;13312;1
R_A1;S_K4;6002;10;258;258;32;16;0;16;1
R_A1;S_K1;6002;10;258;258;32;17;0;2048;1
R_A1;R_T1;6002;10;258;130;32;16;0;0;0
R_A1;R_S4;6002;4;258;514;32;16;0;0;0
R_A1;S_L8;6002;10;258;130;32;56;0;0;1
R_A1;S_J5;6002;3;258;258;32;16;0;0;1
R_A1;S_O2;6002;3;258;3;32;16;0;0;1
R_A1;S_O4;6002;3;258;66;32;55;0;776;0
R_A1;R_E2;6002;3;258;514;32;17;0;0;1
R_A1;R_P1;6002;4;258;34;32;94;0;0;0
S_J6;R_N1;66;3;258;18;24;53;16;1024;1
S_J6;S_K1;66;10;258;258;24;17;16;2048;1
S_J6;S_J5;66;3;258;258;24;16;16;0;1
S_J6;S_O4;66;3;258;66;24;55;16;776;0
S_I1;R_T1;66;10;258;130;16;16;0;0;1
S_I1;S_O4;66;3;258;66;16;55;0;776;0
S_I1;R_E2;66;3;258;514;16;17;0;0;1
S_I1;R_P1;66;4;258;34;16;94;0;0;0
R_J7;S_O5;125;3;34;66;16;16;4096;0;0
R_J7;R_S3;125;4;34;514;16;26;4096;16;1
R_J7;P_K1;125;3;34;258;16;33;4096;13312;1
R_J7;S_K4;125;10;34;258;16;16;4096;16;0
R_J7;S_K1;125;10;34;258;16;17;4096;2048;1
R_J7;R_T1;125;10;34;130;16;16;4096;0;1
R_J7;R_S4;125;4;34;514;16;16;4096;0;1
R_J7;S_L8;125;10;34;130;16;56;4096;0;1
R_J7;S_J5;125;3;34;258;16;16;4096;0;0
R_J7;S_O2;125;3;34;3;16;16;4096;0;1
R_J7;S_O4;125;3;34;66;16;55;4096;776;1
R_J7;R_E2;125;3;34;514;16;17;4096;0;0
R_J7;R_P1;125;4;34;34;16;94;4096;0;1
S_I2;S_O5;66;3;258;66;18;16;0;0;0
S_I2;R_N1;66;3;258;18;18;53;0;1024;1
S_I2;R_S3;66;4;258;514;18;26;0;16;0
S_I2;P_K1;66;3;258;258;18;33;0;13312;1
S_I2;S_K4;66;10;258;258;18;16;0;16;1
S_I2;R_T1;66;10;258;130;18;16;0;0;0
S_I2;R_S4;66;4;258;514;18;16;0;0;0
S_I2;S_O2;66;3;258;3;18;16;0;0;1
S_I2;S_O4;66;3;258;66;18;55;0;776;0
S_I2;R_P1;66;4;258;34;18;94;0;0;0
S_L1;S_O5;258;3;130;66;32;16;512;0;1
S_L1;R_N1;258;3;130;18;32;53;512;1024;1
S_L1;S_J4;258;3;130;258;32;18;512;0;1
S_L1;R_S3;258;4;130;514;32;26;512;16;1
S_L1;S_K4;258;10;130;258;32;16;512;16;1
S_L1;S_K1;258;10;130;258;32;17;512;2048;1
S_L1;R_S4;258;4;130;514;32;16;512;0;1
S_L1;S_O2;258;3;130;3;32;16;512;0;1
S_L1;S_O4;258;3;130;66;32;55;512;776;0
R_A2;S_O5;10002;3;258;66;26;16;0;0;0
R_A2;R_N1;10002;3;258;18;26;53;0;1024;1
R_A2;S_J4;10002;3;258;258;26;18;0;0;1
R_A2;R_S3;10002;4;258;514;26;26;0;16;1
R_A2;P_K1;10002;3;258;258;26;33;0;13312;1
R_A2;S_K4;10002;10;258;258;26;16;0;16;1
R_A2;S_K1;10002;10;258;258;26;17;0;2048;1
R_A2;R_T1;10002;10;258;130;26;16;0;0;0
R_A2;R_S4;10002;4;258;514;26;16;0;0;1
R_A2;S_L8;10002;10;258;130;26;56;0;0;1
R_A2;S_J5;10002;3;258;258;26;16;0;0;1
R_A2;S_O2;10002;3;258;3;26;16;0;0;1
R_A2;S_O4;10002;3;258;66;26;55;0;776;0
R_A2;R_E2;10002;3;258;514;26;17;0;0;1
R_A2;R_P1;10002;4;258;34;26;94;0;0;0
R_B2;R_N1;4098;3;33;18;28;53;0;1024;1
R_B2;R_S3;4098;4;33;514;28;26;0;16;1
R_B2;P_K1;4098;3;33;258;28;33;0;13312;1
R_B2;R_T1;4098;10;33;130;28;16;0;0;1
R_B2;R_S4;4098;4;33;514;28;16;0;0;1
R_B2;S_L8;4098;10;33;130;28;56;0;0;1
R_B2;S_O2;4098;3;33;3;28;16;0;0;1
R_B2;S_O4;4098;3;33;66;28;55;0;776;1
R_B2;R_E2;4098;3;33;514;28;17;0;0;1
R_B2;R_P1;4098;4;33;34;28;94;0;0;0
P_C1;R_N1;66;3;514;18;19;53;4096;1024;1
P_C1;S_K4;66;10;514;258;19;16;4096;16;1
P_C1;R_T1;66;10;514;130;19;16;4096;0;0
P_C1;S_J5;66;3;514;258;19;16;4096;0;1
P_C1;S_O2;66;3;514;3;19;16;4096;0;1
P_C1;S_O4;66;3;514;66;19;55;4096;776;0
P_C1;R_E2;66;3;514;514;19;17;4096;0;0
P_C1;R_P1;66;4;514;34;19;94;4096;0;0
S_K5;S_O5;514;3;258;66;20;16;4224;0;0
S_K5;R_N1;514;3;258;18;20;53;4224;1024;1
S_K5;S_K4;514;10;258;258;20;16;4224;16;0
S_K5;S_K1;514;10;258;258;20;17;4224;2048;0
S_K5;S_J5;514;3;258;258;20;16;4224;0;1
S_K5;S_O4;514;3;258;66;20;55;4224;776;0
S_J1;S_O1;66;258;258;66;31;59;0;512;0
S_J1;R_D2;66;22;258;194;31;48;0;8728;1
S_J1;P_D1;66;271;258;122;31;53;0;0;0
S_J1;P_E2;66;2596;258;258;31;28;0;4160;1
S_J1;P_I1;66;767;258;194;31;30;0;0;1
S_J1;P_J1;66;35;258;37;31;33;0;0;1
S_J1;R_H1;66;173;258;33;31;39;0;3072;0
S_J1;R_I1;66;1026;258;258;31;58;0;16;1
S_J1;P_H1;66;75;258;25;31;64;0;512;0
S_J1;P_F1;66;130;258;258;31;24;0;0;0
P_E4;S_O1;16387;258;514;66;16;59;16;512;0
P_E4;P_E2;16387;2596;514;258;16;28;16;4160;0
P_E4;P_J1;16387;35;514;37;16;33;16;0;0
P_E4;R_I1;16387;1026;514;258;16;58;16;16;0
P_E4;P_F1;16387;130;514;258;16;24;16;0;0
P_C4;S_O1;67;258;500;66;16;59;0;512;0
P_C4;P_E8;67;2596;500;258;16;41;0;4484;1
P_C4;R_D2;67;22;500;194;16;48;0;8728;0
P_C4;P_D1;67;271;500;122;16;53;0;0;0
P_C4;P_E2;67;2596;500;258;16;28;0;4160;1
P_C4;P_I1;67;767;500;194;16;30;0;0;0
P_C4;P_J1;67;35;500;37;16;33;0;0;0
P_C4;R_H1;67;173;500;33;16;39;0;3072;0
P_C4;R_I1;67;1026;500;258;16;58;0;16;0
P_C4;P_H1;67;75;500;25;16;64;0;512;0
P_C4;S_M1;67;67;500;258;16;59;0;0;1
P_C4;P_F1;67;130;500;258;16;24;0;0;0
P_E6;S_O1;5190;258;514;66;16;59;0;512;0
P_E6;P_E8;5190;2596;514;258;16;41;0;4484;1
P_E6;R_D2;5190;22;514;194;16;48;0;8728;1
P_E6;P_D1;5190;271;514;122;16;53;0;0;0
P_E6;P_E2;5190;2596;514;258;16;28;0;4160;1
P_E6;P_I1;5190;767;514;194;16;30;0;0;1
P_E6;P_J1;5190;35;514;37;16;33;0;0;1
P_E6;R_H1;5190;173;514;33;16;39;0;3072;0
P_E6;R_I1;5190;1026;514;258;16;58;0;16;1
P_E6;P_H1;5190;75;514;25;16;64;0;512;1
P_E6;S_M1;5190;67;514;258;16;59;0;0;1
P_E6;P_F1;5190;130;514;258;16;24;0;0;1
P_E6;P_G3;5190;188;514;37;16;40;0;0;1
R_J4;S_O1;125;258;34;66;16;59;4096;512;0
R_J4;P_E8;125;2596;34;258;16;41;4096;4484;1
R_J4;R_D2;125;22;34;194;16;48;4096;8728;1
R_J4;P_D1;125;271;34;122;16;53;4096;0;0
R_J4;P_E2;125;2596;34;258;16;28;4096;4160;0
R_J4;P_I1;125;767;34;194;16;30;4096;0;0
R_J4;P_J1;125;35;34;37;16;33;4096;0;1
R_J4;R_H1;125;173;34;33;16;39;4096;3072;0
R_J4;R_I1;125;1026;34;258;16;58;4096;16;1
R_J4;P_H1;125;75;34;25;16;64;4096;512;0
R_J4;S_M1;125;67;34;258;16;59;4096;0;0
R_J4;P_F1;125;130;34;258;16;24;4096;0;1
R_J4;P_G3;125;188;34;37;16;40;4096;0;0
R_A1;S_O1;6002;258;258;66;32;59;0;512;0
R_A1;P_E8;6002;2596;258;258;32;41;0;4484;0
R_A1;R_D2;6002;22;258;194;32;48;0;8728;0
R_A1;P_D1;6002;271;258;122;32;53;0;0;0
R_A1;P_E2;6002;2596;258;258;32;28;0;4160;1
R_A1;P_I1;6002;767;258;194;32;30;0;0;0
R_A1;P_J1;6002;35;258;37;32;33;0;0;0
R_A1;R_H1;6002;173;258;33;32;39;0;3072;0
R_A1;R_I1;6002;1026;258;258;32;58;0;16;1
R_A1;P_H1;6002;75;258;25;32;64;0;512;1
R_A1;S_M1;6002;67;258;258;32;59;0;0;0
R_A1;P_F1;6002;130;258;258;32;24;0;0;0
R_A1;P_G3;6002;188;258;37;32;40;0;0;0
S_J6;S_O1;66;258;258;66;24;59;16;512;0
S_J6;P_E8;66;2596;258;258;24;41;16;4484;0
S_J6;R_D2;66;22;258;194;24;48;16;8728;1
S_J6;P_D1;66;271;258;122;24;53;16;0;0
S_J6;P_E2;66;2596;258;258;24;28;16;4160;1
S_J6;P_I1;66;767;258;194;24;30;16;0;1
S_J6;P_J1;66;35;258;37;24;33;16;0;1
S_J6;R_H1;66;173;258;33;24;39;16;3072;0
S_J6;R_I1;66;1026;258;258;24;58;16;16;1
S_J6;P_H1;66;75;258;25;24;64;16;512;0
S_J6;S_M1;66;67;258;258;24;59;16;0;1
S_J6;P_F1;66;130;258;258;24;24;16;0;0
S_I1;S_O1;66;258;258;66;16;59;0;512;0
S_I1;P_E8;66;2596;258;258;16;41;0;4484;0
S_I1;R_D2;66;22;258;194;16;48;0;8728;1
S_I1;P_D1;66;271;258;122;16;53;0;0;0
S_I1;P_E2;66;2596;258;258;16;28;0;4160;0
S_I1;P_I1;66;767;258;194;16;30;0;0;0
S_I1;P_J1;66;35;258;37;16;33;0;0;1
S_I1;R_H1;66;173;258;33;16;39;0;3072;0
S_I1;R_I1;66;1026;258;258;16;58;0;16;1
S_I1;P_H1;66;75;258;25;16;64;0;512;0
S_I1;P_F1;66;130;258;258;16;24;0;0;0
R_J7;S_O1;125;258;34;66;16;59;4096;512;0
R_J7;P_E8;125;2596;34;258;16;41;4096;4484;1
R_J7;R_D2;125;22;34;194;16;48;4096;8728;0
R_J7;P_D1;125;271;34;122;16;53;4096;0;0
R_J7;P_E2;125;2596;34;258;16;28;4096;4160;0
R_J7;P_I1;125;767;34;194;16;30;4096;0;0
R_J7;P_J1;125;35;34;37;16;33;4096;0;0
R_J7;R_H1;125;173;34;33;16;39;4096;3072;0
R_J7;R_I1;125;1026;34;258;16;58;4096;16;1
R_J7;P_H1;125;75;34;25;16;64;4096;512;0
R_J7;P_F1;125;130;34;258;16;24;4096;0;1
R_J7;P_G3;125;188;34;37;16;40;4096;0;0
S_I2;P_E8;66;2596;258;258;18;41;0;4484;0
S_I2;R_D2;66;22;258;194;18;48;0;8728;0
S_I2;P_D1;66;271;258;122;18;53;0;0;0
S_I2;P_E2;66;2596;258;258;18;28;0;4160;1
S_I2;P_I1;66;767;258;194;18;30;0;0;1
S_I2;P_J1;66;35;258;37;18;33;0;0;1
S_I2;R_H1;66;173;258;33;18;39;0;3072;0
S_I2;R_I1;66;1026;258;258;18;58;0;16;1
S_I2;P_H1;66;75;258;25;18;64;0;512;0
S_I2;S_M1;66;67;258;258;18;59;0;0;0
S_I2;P_F1;66;130;258;258;18;24;0;0;0
S_I2;P_G3;66;188;258;37;18;40;0;0;1
S_L1;P_E8;258;2596;130;258;32;41;512;4484;0
S_L1;P_D1;258;271;130;122;32;53;512;0;0
S_L1;P_E2;258;2596;130;258;32;28;512;4160;0
S_L1;P_I1;258;767;130;194;32;30;512;0;1
S_L1;R_H1;258;173;130;33;32;39;512;3072;0
S_L1;P_H1;258;75;130;25;32;64;512;512;1
S_L1;S_M1;258;67;130;258;32;59;512;0;1
S_L1;P_G3;258;188;130;37;32;40;512;0;1
R_A2;S_O1;10002;258;258;66;26;59;0;512;0
R_A2;P_E8;10002;2596;258;258;26;41;0;4484;0
